"Category","Outbreak","Location","Continent","Lat","Long","Date","Year","Cases","Fatalities","Impact Scale","Source Citation","Source"
"Measles","Measles","Austria","Europe","47.51623","14.55007","9/2011-12/2011","2011.0","22.0","0.0","Cluster","Measles and rubella monitoring, Surveillance Report, October 2012.","http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monitoring-oct-2012.pdf"
"Measles","Measles","Austria","Europe","47.07012","12.98584","11/2011-10/2012","2012.0","35.0","0.0","Cluster","European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.","http://www.ecdc.europa.eu/en/press/news/Lists/News/ECDC_DispForm.aspx?List=32e43ee8-e230-4424-a783-85742124029a&ID=815&RootFolder=%2Fen%2Fpress%2Fnews%2FLists%2FNews"
"Rubella","Rubella","Austria","Europe","48.18074","15.46875","11/2011-10/2012","2012.0","10.0","0.0","Isolated","European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.","http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf"
"Measles","Measles","Bangladesh (Bandarban)","Asia","22.20001","90.216667","4/2011","2011.0","200.0","20.0","Epidemic","BanglaNews24 (Dhaka), ""Measles claims 20, infects 200 in Bandarban backwoods."" April 26, 2011.","http://www.banglanews24.com/English/detailsnews.php?nssl=44de5c4a29b65e29ca38f99f600921ea&nttl=2011042719317"
"Measles","Measles","Bangladesh (Bandarban)","Asia","22.20001","92.216667","5/2011","2011.0","100.0","3.0","Epidemic","Measles Surveillance in South East Asia Region. World Health Organization (2009): 24.","http://www.measlesinitiative.org/mi-files/Tools/Presentations/Global%20Measles%20Management%20Meeting/SEARO_Measles_surveillance.pdf"
"Measles","Measles","Belarus","Europe ","54.52128","26.94629","2/2015","2015.0","1.0","0.0","Isolated","Fit for travel. ""Measles."" March 6, 2015.","http://www.fitfortravel.scot.nhs.uk/advice/disease-prevention-advice/measles.aspx"
"Measles","Measles","Belgium","Europe","50.503887","4.469936","1/2011-12/2011","2011.0","192.0","0.0","Epidemic","Sabbe, M. ""Measles resurgence in Belgium from January to mid-April 2011: a preliminary report."" Eurosurveillance 16, no. 16 (2011). + ""Measles and rubella monitoring,"" Surveillance Report, October 2012.","http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19848; http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monitoring-oct-2012.pdf"
"Measles","Measles","Belgium","Europe","50.54529","4.30801","11/2011-10/2012","2012.0","56.0","0.0","Epidemic","European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.","http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf"
"Measles","Measles","Benin","Africa","9.61429","2.35794","1/2009-12/2009","2009.0","1001.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Benin","Africa","9.30769","2.315834","1/2010-4/2010","2010.0","85.0","0.0","Epidemic","UNICEF - Press centre - Measles outbreaks threaten progress in child mortality in west and central Africa. UNICEF - UNICEF Home.","http://www.unicef.org/media/media_53399.html"
"Measles","Measles","Bosnia","Europe","44.30641        ","16.99664","7/2014-11/2014","2014.0","511.0","0.0","Epidemic","ProMED-mail. ""PRO/EDR> Measles update (48)."" November 30, 2014.","http://promedmail.org/direct.php?id=20141130.3000710"
"Measles","Measles","Bosnia","Europe","43.91589","17.67908","1/2014-12/2014","2014.0","4829.0","0.0","Epidemic","World Health Organization. ""WHO/Europe calls for scaled-up vaccination against measles."" February 25, 2015. ","http://www.euro.who.int/en/media-centre/sections/press-releases/2015/whoeurope-calls-for-scaled-up-vaccination-against-measles"
"Measles","Measles","Bosnia","Europe","43.73935","18.3252","5/2009","2009.0","161.0","0.0","Epidemic","Berger, Stephen. Infectious Diseases of Bosnia and Herzegovina. GIDEON Informatics. September 17, 2010. ","https://books.google.com/books?id=Bv3vOU0hHugC&dq=bosnia+measles+2009&source=gbs_navlinks_s"
"Measles","Measles","Botswana","Africa","-22.32847","24.68487","1/2010-12/2010","2010.0","1412.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Brazil (Sao Paulo)","South America","-23.54894","-46.63882","1/2011-12/2011","2011.0","27.0","0.0","Epidemic","Centre for Epidemiological Surveillance, ""Caso confirmado de Sarampo, Genótipo D8, residente 
em Bauru e histórico de deslocamento internacional,"" January 21, 2013.","http://www.cve.saude.sp.gov.br/htm/resp/pdf/alerta_sarampo_21jan13.pdf"
"Measles","Measles","Brazil","South America","-17.93018","-43.79085","1/2013","2013.0","3.0","0.0","Cluster","Centre for Epidemiological Surveillance, ""Caso confirmado de Sarampo, Genótipo D8, residente 
em Bauru e histórico de deslocamento internacional,"" January 21, 2013.","http://www.cve.saude.sp.gov.br/htm/resp/pdf/alerta_sarampo_21jan13.pdf"
"Measles","Measles","Brazil","South America","-8.81372","-36.95411","1/2013-12/2013","2013.0","138.0","0.0","Epidemic","Banholzer, Marília. ""Pernambuco em alerta com aumento de casos de sarampo em todo o Estado."" NE10. January 10, 2014.","http://ne10.uol.com.br/canal/cotidiano/grande-recife/noticia/2014/01/10/pernambuco-em-alerta-com-aumento-de-casos-de-sarampo-em-todo-o-estado-464518.php"
"Measles","Measles","Brazil (Fortaleza) ","South America","-3.73186","-38.52667","1/2014","2014.0","10.0","0.0","Cluster","Good Morning Brazil. ""Fortaleza faces measles outbreak and parents run to clinics."" January 28, 2014.","http://g1.globo.com/bom-dia-brasil/noticia/2014/01/fortaleza-enfrenta-surto-de-sarampo-e-pais-correm-aos-postos-de-saude.html"
"Measles","Measles","Brazil (Ceara)","South America","-5.49840","-39.31805","1/2014-12/2014","2014.0","694.0","0.0","Epidemic","Globo.com. ""Número de casos de sarampo no CE em 2015 chega a 141, diz secretaria."" May 29, 2015. ","http://g1.globo.com/ceara/noticia/2015/05/numero-de-casos-de-sarampo-no-ce-em-2015-chega-141-diz-secretaria.html"
"Measles","Measles","Brazil (Ceara)","South America","-5.49840","-39.40594","42005.0","2015.0","141.0","0.0","Epidemic","Globo.com. ""Número de casos de sarampo no CE em 2015 chega a 141, diz secretaria."" May 29, 2015. ","http://g1.globo.com/ceara/noticia/2015/05/numero-de-casos-de-sarampo-no-ce-em-2015-chega-141-diz-secretaria.html"
"Whooping Cough","Whooping Cough","Brazil (Piaui)","South America","-7.71834","-42.72892","1/2014-12/2014","2014.0","176.0","2.0","Epidemic","Sousa, Jhone. ""Aumentam os casos de coqueluche no Piauí: de 3 para 176 casos esse ano."" 180 Graus. December 18, 2014.","http://180graus.com/saude/aumentam-os-casos-de-coqueluche-no-piaui-de-3-para-176-casos-esse-ano"
"Whooping Cough","Whooping Cough","Brazil (Sao Paulo)","South America","-23.50153","-47.45256","5/2014","2014.0","31.0","3.0","Cluster","Lara, Sthefany. ""Sorocaba tem 31 casos de coqueluche com três mortes."" Cruzeiro do Sul. July 6, 2014.","http://www.cruzeirodosul.inf.br/materia/551043/sorocaba-tem-31-casos-de-coqueluche-com-tres-mortes"
"Whooping Cough","Whooping Cough","Brazil (Bahia)","South America","-12.59641","-41.71841","1/2014-5/2014","2014.0","159.0","0.0","Epidemic","Tribuna da Bahia. ""Whooping cough grows 25% in Bahia."" June 28, 2014.","http://www.tribunadabahia.com.br/2014/06/28/coqueluche-cresce-25-na-bahia"
"Whooping Cough","Whooping Cough","Brazil","South America","1.82334","-50.8499","6/2014-9/2014","2014.0","11.0","11.0","Cluster","Gradelha, Isabela. ""Epidemic of pertussis killed 11 indigenous children in 2014 in Acre."" A Gazeta do Acre. January 27, 2014. ","http://agazetadoacre.com/noticias/epidemia-de-coqueluche-matou-11-criancas-indigenas-em-2014-no-acre/"
"Measles","Measles","Brazil (Ceara)","South America","-5.4983977","-39.3206241","1/2013-10/2015","2015.0","916.0","0.0","Epidemic","Portal da Saude. ""State of Ceara interrupted measles transmission chain."" September 24, 2015. ","http://portalsaude.saude.gov.br/index.php/o-ministerio/principal/secretarias/svs/noticias-svs/19866-estado-do-ceara-interrompe-cadeia-de-transmissao-do-sarampo"
"Measles","Measles","Bulgaria","Europe","42.733883","25.48583","4/2009-11/2009","2009.0","958.0","0.0","Epidemic","Marinova, L. ""An update on an ongoing measles outbreak in Bulgaria, April-November 2009."" Eurosurveillance 14, no. 50 (2011).","http://www.eurosurveillance.org/viewarticle.aspx?articleid=19442"
"Measles","Measles","Bulgaria","Europe","40.733883","24.48583","1/2011-4/2011","2011.0","131.0","0.0","Epidemic","Marinova, L. ""An update on an ongoing measles outbreak in Bulgaria, April-November 2009."" Eurosurveillance 14, no. 50 (2011). + ""Measles and rubella monitoring,"" Surveillance Report, October 2012.","http://www.eurosurveillance.org/ViewArticle.aspx?ArticleId=19442; http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monitoring-oct-2012.pdf"
"Measles","Measles","Bulgaria","Europe","42.79943","24.90051","11/2011-10/2012","2012.0","2.0","0.0","Isolated","European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.","http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf"
"Rubella","Rubella","Bulgaria","Europe","43.0167","25.92224","11/2011-10/2012","2012.0","16.0","0.0","Isolated","European Centre for Disease Prevention and Control, ""Measles and rubella monitoring, December 2012,"" December 21, 2012.","http://www.ecdc.europa.eu/en/publications/Publications/measles-rubella-monthly-surveillance-dec-2012.pdf"
"Other","Meningitis","Burkina Faso","Africa","12.238333","-1.561593","1/2010","2010.0","5118.0","718.0","Epidemic","Africa Speaks, ""Meningitis kills 718 in Burkina Faso,"" April 23, 2010.","http://www.afrikaspeaks.com/news.php?p=Archive&cat=International&title=Meningitis+kills+718+in+Burkina+Faso&curpage=7"
"Measles","Measles","Burkina Faso","Africa","11.938333","-1.761593","4/2009","2009.0","19000.0","150.0","Epidemic","IRIN (OUAGADOUGOU), ""BURKINA FASO: Largest measles outbreak in more than 10 years,"" April 9, 2009.","http://www.irinnews.org/Report.aspx?ReportId=83876"
"Measles","Measles","Burkina Faso","Africa","13.238333","-1.161593","1/2010-4/2010","2010.0","1258.0","10.0","Epidemic","UNICEF - Press centre - Measles outbreaks threaten progress in child mortality in west and central Africa. UNICEF - UNICEF Home.","http://www.unicef.org/media/media_53399.html"
"Measles","Measles","Cambodia (Kratie)","Africa","12.860630","105.969988","10/2015","2015.0","1.0","0.0","Isolated","Jensen, Anthony. ""New Case of Measles Confirmed in Kratie Province."" The Cambodia Daily. 9 October 2015. ","https://www.cambodiadaily.com/news/new-case-of-measles-confirmed-in-kratie-province-97023/"
"Measles","Measles","Cameroon","Africa","7.369722","11.354722","1/2010-4/2010","2010.0","1338.0","6.0","Epidemic","UNICEF - Press centre - Measles outbreaks threaten progress in child mortality in west and central Africa. UNICEF - UNICEF Home.","http://www.unicef.org/media/media_53399.html"
"Measles","Measles","Cameroon","Africa","4.54357","12.91992","1/2009-12/2009","2009.0","1305.0","0.0","Epidemic","William j. Moss, Diane E. Griffin. ""Measles."" The Lancet.
January 14, 2012","http://www.thelancet.com/journals/lancet/article/PIIS0140-6736(10)62352-5/fulltext"
"Measles","Measles","Cameroon","Africa","8.369722","12.354722","12/2008","2008.0","160.0","2.0","Epidemic","International Federation of Red Cross And Red Crescent Societies. ""Cameroon: Measles Information Bulletin No. 1."" Relief Web. January 22, 2009.  ","http://reliefweb.int/report/cameroon/cameroon-measles-information-bulletin-no-1"
"Measles","Measles","Cameroon","Africa","4.04749","9.70637","1/2013-2/2013","2013.0","111.0","0.0","Epidemic","Djouokep, Blaise, ""Santé 73 : personnes tuées par la rougeole en 2012,"" Le Quotidien Mutations, http://quotidien.mutations-multimedia.com/201302271792/1792-Sante-73-personnes-tuees-par-la-rougeole-en-2012.html, February 27, 2013.","http://quotidien.mutations-multimedia.com/201302271792/1792-Sante-73-personnes-tuees-par-la-rougeole-en-2012.html"
"Polio","Polio","Cameroon","Africa","4.85015","12.7002","10/2013-12/2013","2013.0","4.0","0.0","Epidemic","Global Polio Eradication Initiative. ""Polio this week - as of 08 January 2014."" January 8, 2014.","http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx"
"Polio","Polio","Cameroon","Africa","7.36972","12.35472","1/2014-12/2014","2014.0","5.0","0.0","Cluster","Global Polio Eradication Initiative. ""Polio this week as of 24 December 2014."" December 24, 2014.","http://www.polioeradication.org/Dataandmonitoring/Poliothisweek.aspx"
"Measles","Measles","Cameroon","Africa","6.56002","10.17033","7/2015","2015.0","148.0","9.0","Epidemic","Etaka Esong, Liengu. ""Cameroon: Nine Dead in Measles Outbreak."" AllAfrica.com. July 21, 2015. ","http://allafrica.com/stories/201507211438.html"
"Measles","Measles","Canada (Alberta)","North America","55.93327","-117.5765","08/2011","2011.0","1.0","0.0","Isolated","Gray, Marilyn. ""Measles case confirmed at Edmonton airport."" The Hinton Parklander, September 1, 2011.","http://www.hintonparklander.com/ArticleDisplay.aspx?e=3277388"
"Measles","Measles","Canada (Alberta)","North America","53.933271","-116.576504","5/2010","2010.0","4.0","0.0","Secondary","Nestibo, Lindsay et al. “Differentiating the Wild from the Attenuated during a Measles Outbreak.” Paediatrics & Child Health 17.4 (2012): e32–e33. Print.","http://www.ncbi.nlm.nih.gov/pmc/articles/PMC3381670/"
"Measles","Measles","Canada (Alberta)","North America","53.54356","-113.49045","3/2012","2012.0","1.0","0.0","Isolated","The Canadian Press. ""Measles case has Edmonton health officials warning of possible exposures."" March 20, 2012.","http://ca.news.yahoo.com/measles-case-edmonton-health-officials-warning-possible-exposures-205713378.html"
"Measles","Measles","Canada (Alberta)","North America","53.5555","-115.57","10/2013-11/2013","2013.0","18.0","0.0","Cluster","CBS News Calgary. ""Lethbridge counts 18 cases of measles."" November 5, 2013.","http://www.cbc.ca/news/canada/calgary/lethbridge-counts-18-cases-of-measles-1.2356509"
"Measles","Measles","Canada (Calgary)","North America","51.04532","-114.0581","11/2013","2013.0","36.0","0.0","Cluster","Dunn, Stephanie. ""36 cases confirmed in measles outbreak."" Global News. November 18, 2013","http://globalnews.ca/news/965747/health-officials-concerned-measles-outbreak-will-spread-during-holiday-travel/"
"Measles","Measles","Canada (Southern Alberta)","North America","51.06588","-114.09143","10/2013","2013.0","42.0","0.0","Cluster","Alberta Health Services. ""Measles Information.""","http://www.albertahealthservices.ca/9255.asp"
"Measles","Measles","Canada (Alberta)","North America","53.93327","-116.5765","4/2014-7/2014","2014.0","31.0","0.0","Cluster","Dubois, Stephanie. ""Measles outbreak over for Edmonton zone."" Metro News. July 4, 2014.","http://metronews.ca/news/edmonton/1086621/measles-outbreak-over-for-edmonton-zone/"
"Measles","Measles","Canada (British Columbia)","North America","53.726668","-127.647621","3/2010","2010.0","78.0","0.0","Secondary","BC Centre for Disease Control, ""Measles Epidemiological Summary,British Columbia 2013."" April 22, 2014","http://www.bccdc.ca/resource-gallery/Documents/Statistics%20and%20Research/Statistics%20and%20Reports/Immunization/Coverage/MeaslesBC_2013.pdfl"
